time,x,y
7.7800,9.1026,-0.0015
7.7900,9.1260,-0.0015
7.8000,9.1494,-0.0015
7.8100,9.1729,-0.0015
7.8200,9.1963,-0.0015
7.8300,9.2198,-0.0015
7.8400,9.2434,-0.0015
7.8500,9.2669,-0.0015
7.8600,9.2905,-0.0016
7.8700,9.3142,-0.0016
7.8800,9.3378,-0.0016
7.8900,9.3615,-0.0016
7.9000,9.3852,-0.0016
7.9100,9.4090,-0.0016
7.9200,9.4327,-0.0016
7.9300,9.4565,-0.0016
7.9400,9.4804,-0.0016
7.9500,9.5042,-0.0016
7.9600,9.5281,-0.0016
7.9700,9.5521,-0.0016
7.9800,9.5760,-0.0016
7.9900,9.6000,-0.0016
8.0000,9.6240,-0.0016
8.0100,9.6481,-0.0016
8.0200,9.6721,-0.0017
8.0300,9.6962,-0.0017
8.0400,9.7204,-0.0017
8.0500,9.7445,-0.0017
8.0600,9.7687,-0.0017
8.0700,9.7930,-0.0017
8.0800,9.8172,-0.0017
8.0900,9.8415,-0.0017
8.1000,9.8658,-0.0017
8.1100,9.8902,-0.0017
8.1200,9.9145,-0.0017
8.1300,9.9389,-0.0017
8.1400,9.9634,-0.0017
8.1500,9.9878,-0.0017
8.1600,10.0123,-0.0017
8.1700,10.0369,-0.0017
8.1800,10.0614,-0.0018
8.1900,10.0860,-0.0018
8.2000,10.1106,-0.0018
8.2100,10.1353,-0.0018
8.2200,10.1599,-0.0018
8.2300,10.1846,-0.0018
8.2400,10.2094,-0.0018
8.2500,10.2341,-0.0018
8.2600,10.2589,-0.0018
8.2700,10.2838,-0.0018
8.2800,10.3086,-0.0018
8.2900,10.3335,-0.0018
8.3000,10.3584,-0.0018
8.3100,10.3834,-0.0018
8.3200,10.4083,-0.0018
8.3300,10.4333,-0.0019
8.3400,10.4584,-0.0019
8.3500,10.4834,-0.0019
8.3600,10.5085,-0.0019
8.3700,10.5337,-0.0019
8.3800,10.5588,-0.0019
8.3900,10.5840,-0.0019
8.4000,10.6092,-0.0019
8.4100,10.6345,-0.0019
8.4200,10.6597,-0.0019
8.4300,10.6850,-0.0019
8.4400,10.7104,-0.0019
8.4500,10.7357,-0.0019
8.4600,10.7611,-0.0019
8.4700,10.7866,-0.0019
8.4800,10.8120,-0.0020
8.4900,10.8375,-0.0020
8.5000,10.8630,-0.0020
8.5100,10.8886,-0.0020
8.5200,10.9141,-0.0020
8.5300,10.9397,-0.0020
8.5400,10.9654,-0.0020
8.5500,10.9910,-0.0020
8.5600,11.0167,-0.0020
8.5700,11.0425,-0.0020
8.5800,11.0682,-0.0020
8.5900,11.0940,-0.0020
8.6000,11.1198,-0.0020
8.6100,11.1457,-0.0020
8.6200,11.1715,-0.0021
8.6300,11.1974,-0.0021
8.6400,11.2234,-0.0021
8.6500,11.2493,-0.0021
8.6600,11.2753,-0.0021
8.6700,11.3014,-0.0021
8.6800,11.3274,-0.0021
8.6900,11.3535,-0.0021
8.7000,11.3796,-0.0021
8.7100,11.4058,-0.0021
